6	222	0
11	222	0
21	222	0
22	222	0
6	223	0
8	224	0
39	224	0
4	225	0
35	225	0
26	226	0
32	226	1
8	227	1
4	228	1
0	229	0
13	229	0
5	230	1
32	230	1
11	231	1
25	231	0
35	232	0
37	233	0
26	234	1
27	234	0
36	234	0
8	235	1
30	235	0
36	235	1
37	235	0
24	236	0
22	237	1
5	238	0
39	238	0
24	239	0
31	239	1
6	240	1
34	240	1
36	240	0
26	241	0
6	242	1
11	242	0
15	242	1
24	243	1
24	244	0
0	245	0
31	246	0
0	247	0
6	247	0
6	248	1
27	248	0
30	248	0
0	249	1
31	250	0
4	251	0
10	251	0
36	252	0
37	252	1
35	253	0
1	254	0
11	254	0
11	255	1
35	255	0
26	256	0
29	257	1
4	258	1
13	258	1
5	259	0
21	259	0
23	259	1
15	260	0
22	260	0
30	260	0
6	261	0
11	261	1
18	261	0
11	262	0
17	262	0
29	262	0
6	263	0
27	263	0
11	264	0
30	265	1
4	266	1
35	266	1
30	267	0
39	268	1
26	269	1
30	269	0
1	270	1
22	270	0
4	271	0
18	271	0
28	272	0
23	273	0
28	273	0
35	273	1
11	274	1
6	275	0
19	275	0
25	275	1
30	275	0
4	276	1
37	276	0
35	277	0
2	278	1
4	278	1
18	278	1
6	279	0
27	279	0
1	280	0
10	281	0
12	281	0
34	281	0
38	281	0
1	282	0
36	282	0
4	283	0
6	283	1
8	283	0
11	283	0
37	283	0
7	284	0
12	285	1
1	286	0
8	286	1
11	286	0
13	286	0
26	286	0
27	287	0
39	287	1
0	288	1
37	288	0
10	289	1
4	290	0
24	290	1
26	291	1
20	292	0
39	292	0
15	293	0
22	293	0
30	293	0
11	294	0
0	295	0
6	296	0
17	297	0
21	297	0
16	298	0
32	298	0
35	298	0
36	298	0
37	298	0
2	299	0
10	300	0
24	301	1
0	302	1
10	302	1
17	302	0
29	303	0
26	304	0
28	304	1
13	305	0
30	306	0
0	307	0
22	308	1
5	309	0
31	310	0
0	311	0
30	311	0
22	312	0
26	312	0
38	312	1
10	313	1
15	313	0
28	314	0
4	315	1
2	316	0
6	316	0
0	317	1
4	317	1
38	317	0
13	318	0
36	319	0
10	320	0
27	321	1
39	321	0
6	322	0
27	323	0
28	323	0
34	323	0
5	324	0
35	324	0
26	325	0
27	325	0
27	326	0
11	327	0
37	328	0
0	329	0
36	329	0
30	330	0
36	330	1
37	331	1
0	332	0
13	332	1
38	332	1
2	333	0
15	333	1
22	333	1
31	333	1
16	334	1
9	335	1
37	336	0
0	337	1
6	337	0
26	337	0
39	338	0
3	339	1
6	340	0
26	341	1
35	341	0
2	342	0
18	342	1
26	342	0
37	342	0
26	343	0
28	343	0
11	344	0
17	345	0
26	345	0
27	345	0
38	345	0
13	346	0
13	347	0
11	348	0
39	349	1
11	350	1
4	351	0
22	352	0
27	353	1
30	353	0
24	354	0
31	354	0
0	355	1
8	355	1
24	355	1
25	355	0
2	356	0
4	356	0
10	357	0
17	358	0
29	359	1
0	360	0
34	360	1
6	361	0
4	362	1
10	362	0
15	363	0
17	363	0
0	364	0
32	365	0
11	366	1
30	366	0
30	367	0
8	368	1
11	369	0
17	369	0
35	369	0
10	370	0
13	371	0
29	372	0
4	373	0
34	373	0
35	373	1
12	374	1
23	374	0
35	374	1
36	374	1
15	375	1
35	375	1
37	375	1
24	376	0
1	377	1
13	377	0
5	378	1
11	378	1
26	378	1
36	379	1
28	380	0
4	381	1
13	381	0
26	381	1
28	381	1
0	382	0
8	383	0
6	384	0
8	384	1
27	384	1
30	384	0
6	385	0
36	386	0
0	387	1
6	387	0
13	387	1
25	387	0
26	387	0
39	387	0
0	388	0
22	389	0
25	389	0
34	390	0
31	391	1
30	392	1
24	393	1
31	394	0
2	395	0
0	396	0
4	396	0
30	396	0
6	397	0
32	397	1
39	398	1
1	399	0
4	399	0
10	399	0
39	399	0
12	400	0
1	401	0
10	401	0
14	402	1
6	403	0
4	404	0
30	404	0
5	405	0
10	406	0
22	406	1
39	407	0
1	408	1
11	409	1
8	410	0
12	410	1
15	410	0
9	411	0
10	412	0
37	412	1
18	413	0
22	413	0
37	413	0
26	414	1
0	415	1
4	415	0
18	415	1
24	415	1
32	416	1
10	417	0
2	418	0
15	418	0
39	419	0
30	420	0
5	421	0
18	421	0
30	421	0
31	421	0
1	422	0
6	422	1
26	422	0
36	423	0
37	423	0
39	423	0
11	424	1
22	425	0
11	426	0
37	427	1
32	428	0
18	429	1
26	429	0
27	429	0
26	430	1
4	431	1
26	431	0
30	431	1
32	431	1
11	432	1
35	432	0
0	433	1
13	433	0
25	433	1
32	433	0
13	434	0
21	434	0
13	435	1
0	436	0
4	436	1
13	436	0
26	436	0
30	436	0
35	436	0
0	437	0
39	437	0
10	438	0
26	439	0
10	440	0
11	440	0
2	441	0
27	441	0
2	442	0
2	443	0
5	443	1
15	443	1
10	444	1
11	444	1
13	444	1
19	444	0
37	444	1
5	445	1
20	445	0
7	446	1
37	446	1
6	447	0
18	447	0
22	448	1
6	449	0
37	450	0
10	451	0
34	451	0
37	451	0
30	452	0
13	453	0
19	454	1
32	454	1
18	455	1
6	456	0
0	457	1
17	458	0
6	459	0
31	459	0
15	460	0
8	461	0
4	462	1
19	462	0
14	463	1
21	463	0
28	463	0
31	463	1
34	463	0
35	463	0
6	464	0
2	465	0
34	465	0
10	466	1
37	466	1
24	467	1
6	468	0
4	469	0
23	470	1
25	470	1
35	470	1
0	471	1
5	471	0
28	471	1
36	471	1
11	472	1
19	472	1
20	472	0
13	473	0
26	473	0
4	474	1
32	474	1
35	474	1
4	475	0
1	476	0
10	476	0
27	476	0
29	476	0
13	477	0
4	478	0
6	478	0
29	478	1
13	479	0
39	480	1
5	481	0
2	482	0
13	483	0
22	483	1
23	483	0
0	484	0
27	484	0
38	484	1
7	485	1
5	486	0
39	486	0
17	487	0
11	488	1
17	488	1
27	488	0
10	489	0
15	490	0
38	490	0
4	491	1
11	491	1
35	491	1
13	492	0
4	493	0
22	493	0
5	494	0
12	494	1
28	494	1
39	494	1
21	495	0
36	496	1
11	497	0
4	498	0
11	499	0
27	500	1
15	501	0
22	501	1
10	502	0
15	502	1
39	502	0
24	503	1
32	503	1
30	504	1
15	505	1
2	506	0
2	507	1
26	508	0
2	509	1
4	509	0
34	510	1
0	511	1
4	511	0
13	511	0
34	511	0
34	512	0
6	513	0
30	513	0
3	514	0
27	514	0
38	514	1
6	515	0
11	515	0
30	515	1
36	515	1
4	516	0
18	516	0
32	516	1
18	517	1
30	517	1
13	518	1
21	519	0
10	520	0
35	521	1
37	521	1
30	522	1
15	523	0
30	523	0
1	524	0
6	524	1
18	524	0
0	525	1
5	525	0
31	525	1
38	525	0
15	526	0
28	526	1
27	527	0
15	528	1
30	528	1
8	529	0
39	529	0
1	530	1
6	530	0
30	530	0
0	531	1
11	532	0
16	532	1
22	532	0
36	532	0
28	533	0
39	534	0
1	535	1
10	536	1
31	536	1
13	537	1
13	538	1
24	538	0
1	539	0
27	540	1
35	540	1
37	540	1
13	541	1
37	541	0
37	542	1
31	543	0
37	544	1
0	545	1
26	545	0
31	545	1
4	546	0
2	547	0
38	548	1
4	549	0
30	550	0
35	550	0
18	551	0
6	552	1
27	552	1
3	553	1
1	554	1
30	555	1
4	556	0
22	556	0
28	556	1
34	556	0
15	557	1
8	558	0
34	558	1
39	558	1
13	559	0
20	560	0
34	560	0
37	560	0
0	561	1
11	562	0
37	562	0
24	563	1
11	564	0
18	565	0
26	565	1
27	565	0
21	566	1
13	567	0
26	568	1
28	568	1
36	569	1
5	570	0
34	570	0
39	571	0
0	572	0
10	572	0
39	572	0
14	573	0
23	573	1
24	573	0
18	574	0
2	575	0
21	576	0
8	577	0
32	577	1
18	578	0
6	579	0
22	579	1
24	579	0
9	580	1
18	580	1
13	581	0
0	582	1
13	582	1
15	583	1
26	583	1
36	583	0
16	584	0
7	585	1
5	586	1
12	587	1
13	587	0
26	587	1
11	588	1
15	588	1
25	589	1
39	590	0
13	591	1
13	592	0
31	592	0
4	593	0
13	593	1
5	594	1
13	595	1
24	595	0
39	595	0
28	596	1
30	596	1
37	596	1
4	597	0
27	597	1
28	597	1
6	598	1
34	598	1
30	599	0
10	600	0
24	600	0
27	600	0
31	600	0
0	601	1
39	601	1
38	602	1
32	603	1
36	604	0
5	605	0
26	605	1
30	605	0
37	605	0
30	606	0
6	607	1
13	607	1
4	608	0
13	608	0
26	609	0
36	609	0
4	610	0
21	610	1
13	611	1
14	611	0
24	611	1
26	611	1
31	611	1
35	611	1
0	612	0
4	612	0
10	613	1
31	613	0
0	614	1
25	614	1
28	614	0
35	614	1
0	615	1
5	615	0
16	616	1
23	617	0
13	618	1
33	619	0
30	620	0
38	621	1
32	622	1
37	622	1
8	623	0
26	623	0
13	624	1
10	625	0
25	625	0
30	625	1
39	625	0
19	626	0
38	627	1
17	628	0
35	629	0
1	630	0
13	630	0
27	630	0
10	631	1
37	631	0
4	632	1
11	632	0
25	632	0
27	632	0
37	633	1
2	634	1
0	635	0
1	635	0
26	636	0
37	636	0
31	637	0
38	637	1
0	638	1
35	638	0
39	638	0
18	639	1
22	639	1
29	639	0
8	640	1
25	641	0
18	642	1
39	642	1
12	643	0
38	643	1
24	644	0
31	645	1
2	646	0
21	646	0
23	646	0
26	646	0
29	646	0
0	647	1
18	647	1
35	647	1
4	648	1
24	648	1
28	648	1
29	648	1
8	649	1
10	649	1
30	649	1
31	649	1
0	650	0
10	650	1
11	651	1
23	652	1
36	653	1
22	654	0
36	654	1
2	655	0
18	656	1
24	657	0
37	657	0
4	658	0
13	659	0
6	660	0
27	660	0
27	661	1
2	662	0
6	662	0
11	662	1
28	662	0
23	663	0
38	663	0
22	664	1
11	665	1
35	665	0
39	665	0
0	666	0
26	666	0
8	667	0
27	667	0
24	668	1
39	668	1
0	669	0
4	670	0
37	670	0
0	671	0
2	672	0
24	672	1
18	673	0
28	673	0
11	674	1
11	675	0
22	676	0
15	677	1
30	677	0
26	678	0
37	678	0
12	679	0
37	679	0
39	679	1
0	680	0
28	680	0
26	681	0
30	682	0
27	683	0
12	684	0
18	685	1
15	686	0
31	687	0
39	687	0
4	688	0
37	688	1
5	689	0
25	689	1
29	689	0
31	689	0
1	690	1
23	690	0
1	691	0
19	691	0
28	691	0
10	692	0
19	692	0
36	692	0
0	693	0
13	693	0
36	693	0
28	694	0
32	694	0
34	694	0
39	694	0
6	695	0
11	695	0
28	695	0
37	695	0
2	696	0
34	696	0
0	697	0
6	698	1
37	698	1
24	699	0
31	699	0
36	699	1
28	700	1
13	701	1
25	701	1
27	702	1
29	703	0
36	704	0
0	705	0
27	705	0
11	706	1
26	706	1
11	707	1
27	707	1
24	708	1
0	709	0
31	709	0
39	709	0
26	710	0
6	711	0
27	711	1
4	712	0
26	712	0
10	713	0
11	714	1
19	714	1
27	715	0
22	716	1
34	716	0
26	717	1
23	718	0
27	718	0
39	718	0
37	719	1
0	720	1
21	720	1
36	720	0
15	721	1
27	721	1
37	721	0
30	722	0
2	723	0
24	723	0
28	723	0
4	724	0
26	724	0
37	725	0
27	726	0
27	727	1
0	728	0
18	728	1
36	728	1
0	729	0
32	729	1
18	730	0
34	731	1
12	732	1
22	733	1
3	734	0
22	735	0
30	735	0
39	735	0
18	736	0
13	737	1
15	737	0
27	737	0
38	737	0
27	738	0
36	738	0
37	738	0
37	739	0
26	740	1
25	741	0
6	742	1
13	742	0
27	742	0
13	743	1
19	743	0
37	743	1
38	744	1
6	745	0
28	745	0
14	746	1
24	747	1
1	748	0
8	748	0
10	748	0
15	748	1
11	749	0
38	749	0
4	750	0
15	750	1
35	750	0
39	750	0
4	751	1
13	752	0
21	752	0
22	752	0
37	752	1
23	753	0
26	754	0
0	755	1
34	755	1
15	756	0
18	756	0
13	757	1
11	758	0
6	759	1
36	759	1
13	760	0
17	760	1
28	760	0
36	760	0
2	761	0
13	761	0
30	761	1
13	762	1
4	763	1
34	763	0
39	763	0
26	764	1
19	765	0
1	766	1
10	766	0
15	766	1
5	767	0
26	768	1
32	768	0
39	768	0
22	769	0
13	770	0
13	771	0
17	772	0
2	773	0
4	773	0
22	773	1
4	774	0
39	774	0
13	775	1
31	775	0
1	776	1
39	776	0
32	777	0
0	778	0
30	778	0
23	779	1
28	780	1
39	781	0
6	782	0
11	782	0
26	782	1
4	783	0
31	783	1
15	784	0
3	785	1
26	786	1
10	787	0
11	787	0
17	787	1
22	787	0
39	787	0
18	788	1
4	789	1
22	789	1
30	789	0
22	790	1
22	791	1
11	792	0
13	792	0
19	792	0
39	792	0
36	793	0
1	794	0
38	795	0
10	796	1
21	796	1
6	797	1
27	797	0
0	798	0
11	798	0
39	799	0
8	800	0
37	800	0
0	801	1
17	801	1
10	802	0
29	802	1
0	803	0
26	804	0
38	804	1
6	805	1
36	805	1
27	806	0
21	807	0
4	808	0
8	808	0
10	808	0
38	808	1
26	809	0
12	810	1
37	811	0
20	812	1
26	812	1
0	813	1
13	814	1
27	815	0
36	815	0
26	816	1
30	816	0
38	817	0
4	818	0
19	818	1
36	818	0
27	819	1
33	820	0
33	821	0
6	822	1
22	822	0
39	823	0
11	824	0
18	824	0
32	824	0
25	825	0
2	826	0
21	826	1
23	826	1
30	826	1
4	827	0
8	828	1
4	829	0
24	829	1
34	829	0
39	829	0
4	830	0
35	831	1
23	832	1
15	833	1
4	834	1
11	834	1
17	834	1
38	834	1
39	834	0
5	835	1
30	836	0
36	836	0
4	837	0
38	837	0
6	838	0
11	838	0
39	838	1
20	839	0
23	839	0
13	840	1
27	840	1
0	841	0
27	842	1
0	843	1
1	844	0
4	845	0
36	845	0
39	845	0
37	846	1
37	847	0
18	848	0
11	849	1
36	849	1
13	850	1
13	851	0
8	852	1
18	852	0
22	852	0
25	852	0
33	853	1
4	854	0
12	855	1
24	855	1
4	856	0
27	856	0
10	857	0
25	857	0
34	857	1
3	858	0
25	859	0
15	860	0
18	860	0
27	860	0
3	861	1
15	862	1
6	863	0
13	863	0
0	864	1
8	864	1
25	864	1
23	865	0
37	865	0
4	866	1
5	866	1
27	867	0
1	868	0
24	868	0
26	868	0
35	868	0
38	868	0
18	869	0
19	869	0
27	869	0
31	870	1
32	870	0
4	871	0
25	872	0
13	873	1
15	874	0
34	875	0
37	876	0
30	877	0
36	878	1
36	879	1
37	880	0
10	881	1
29	881	1
12	882	0
20	883	0
27	883	0
39	883	0
37	884	1
21	885	0
12	886	0
19	886	0
0	887	1
36	888	0
0	889	0
27	889	0
10	890	0
31	890	0
35	890	0
19	891	0
22	891	1
35	892	1
37	892	0
0	893	1
37	893	1
24	894	0
30	894	0
11	895	0
22	895	0
0	896	0
2	896	1
4	896	0
25	896	1
27	896	0
37	897	0
15	898	0
27	898	0
39	899	1
16	900	1
5	901	0
31	901	0
25	902	0
27	903	0
29	903	1
34	903	0
37	903	0
18	904	0
37	904	0
1	905	1
11	905	0
27	905	0
31	905	0
39	905	0
36	906	0
33	907	1
0	908	0
30	908	0
13	909	0
32	910	0
0	911	1
13	911	0
17	911	1
34	911	1
38	912	0
39	912	1
10	913	0
37	913	0
39	913	0
6	914	1
22	915	1
31	915	0
37	915	0
26	916	0
34	916	0
37	916	0
31	917	0
2	918	1
34	918	0
1	919	1
4	919	1
13	919	0
30	919	1
10	920	0
36	920	1
13	921	0
26	921	1
30	921	0
26	922	1
27	922	1
2	923	0
8	924	1
15	925	1
10	926	0
13	926	1
34	927	1
0	928	0
6	928	0
27	929	0
0	930	1
2	930	0
10	930	0
11	931	1
10	932	0
27	933	0
0	934	0
6	935	1
30	935	1
11	936	1
39	936	1
10	937	0
30	937	0
4	938	0
0	939	0
10	939	0
26	939	0
8	940	0
2	941	1
22	942	0
26	942	0
6	943	0
31	943	0
1	944	0
6	944	0
12	944	1
26	944	1
29	944	0
39	944	0
4	945	0
11	946	1
12	946	1
13	946	0
19	946	1
22	946	1
35	946	1
28	947	1
30	948	1
11	949	1
37	949	1
31	950	0
12	951	0
30	951	1
30	952	1
24	953	1
37	953	1
4	954	1
11	954	1
15	954	0
37	954	0
34	955	0
1	956	0
35	956	0
39	956	0
28	957	1
24	958	0
27	958	1
10	959	0
30	959	0
1	960	1
25	960	1
0	961	0
4	961	0
27	961	0
35	961	0
5	962	0
18	962	0
19	962	0
27	963	1
35	963	1
0	964	0
27	964	0
4	965	0
19	966	1
25	966	1
29	966	1
34	966	1
4	967	0
10	967	0
10	968	1
19	968	0
39	968	0
16	969	0
6	970	0
28	970	0
38	970	0
15	971	0
35	971	0
10	972	1
24	972	0
30	972	1
28	973	0
0	974	1
4	974	0
5	975	0
33	976	0
27	977	0
29	978	1
0	979	0
12	979	1
15	979	1
27	979	1
31	979	1
32	979	1
11	980	0
0	981	1
10	981	0
27	981	1
30	981	1
33	982	0
4	983	1
13	983	1
26	983	0
12	984	0
8	985	0
36	986	0
37	986	0
4	987	1
22	987	0
31	987	0
31	988	1
27	989	0
18	990	0
31	990	0
5	991	0
6	991	0
24	991	0
27	991	0
0	992	1
4	993	0
34	993	0
14	994	0
11	995	0
24	995	1
34	995	0
10	996	0
27	996	0
6	997	0
10	997	0
22	997	1
27	997	0
26	998	0
26	999	0
